specific_dialogue_content,interaction_strategy,call_type,is_fraud,fraud_type
"left: 喂，你好，这边是深圳银行的客服，最近我们有一个超低息的信用贷款活动，利率只有两厘，你最近有没有资金需要呢？
right: 你好，我是小王，我最近确实需要一笔钱，但是我对贷款不太了解。
left: 小王，这个贷款非常简单，只要你提供一些基本信息，我们就可以为你快速审批。而且，我们还提供免费的贷款咨询，你只需要点击链接，下载我们的APP，就能详细了解。
right: 好的，那我需要提供哪些信息呢？
left: 你只需要提供身份证号、手机号和一些基本的个人信息。为了方便你操作，我给你发一个链接，你点击链接后下载我们的APP，里面会有详细的指引。
right: 好的，我收到了，那我直接下载APP就可以了？
left: 对，下载APP后，按照提示操作，填写资料，提交申请，我们会在一个工作日内审核完毕。审核通过后，资金会直接打到你的账户。
right: 那我需要支付什么费用吗？
left: 不需要，我们是零手续费，零担保，只要你通过审核，就可以快速放款。
right: 好的，那我试试看。",Factual Authenticity / Truthfulness,咨询客服,TRUE,钓鱼诈骗
"left: 喂，你好，我是招商银行的客服，我姓张，我们这边有一个特别优惠的贷款项目，不知道你是否有兴趣了解一下？
right: 贷款？我最近确实有点资金周转的需求，你能详细说说吗？
left: 当然可以，我们这款贷款产品利率很低，审批也快，只需要您提供一些基本信息，我们就能为您快速审批。
right: 听起来不错，我需要怎么做呢？
left: 好的，您只需要点击这个链接，按照提示填写信息就可以了。
right: 链接？我怎么知道这个链接是安全的？
left: 您放心，我们是正规银行，这个链接是直接连接到我们的官方申请页面的，绝对安全。
right: 那好吧，我试试看。
left: 太好了，我这就发给您，您稍等一下。
right: 好的，谢谢。",Factual Authenticity / Truthfulness,咨询客服,TRUE,银行诈骗
"left: 喂，你好，这里是中兴银行的客服中心，我是客服经理李晓文。我们注意到你的信用卡已经有一段时间没有使用了，为了感谢你对我们银行的支持，我们特地为你准备了一份小礼物。
right: 哦，真的吗？是什么礼物呢？
left: 这是一份特别的礼品，但需要你点击我们提供的链接领取。你可以先登录我们的官方网站，然后点击首页的活动链接，输入你的信用卡号就可以领取了。
right: 好的，那我现在就去试试。
left: 太好了，如果你在操作过程中遇到任何问题，可以随时联系我，我的微信是zxbank123。添加我，我可以为你提供一对一的服务。
right: 好的，我这就加你。
left: 感谢你的信任，我等你的消息。如果还有其他方面的需求，比如贷款或者理财，也可以随时咨询我。祝你生活愉快！
right: 好的，谢谢。再见。",Personalization,咨询客服,TRUE,客服诈骗
"left: 喂，你好，这里是华夏银行信用卡中心，我是你的专属信用卡顾问，张经理。
right: 你好，有什么事情吗？
left: 是这样的，我们注意到你最近的信用卡使用情况比较频繁，为了感谢你对我们银行的支持，我们特地为你准备了一个特别的优惠活动。
right: 哦，是什么优惠活动呢？
left: 我们有一个利息非常低的信贷产品，额度高，审批快，你有兴趣了解一下吗？
right: 感觉还不错，我是怎么申请呢？
left: 非常简单，你只需要加我的微信，我发一个申请链接给你，你按照提示操作就可以了。
right: 微信？我不是很方便加微信。
left: 那这样吧，我直接给你发一个短信，里面有申请链接，你点开链接就能直接申请了，怎么样？
right: 好的，那我就试试吧。",Factual Authenticity / Truthfulness,咨询客服,TRUE,钓鱼诈骗
"left: 喂，你好，是李总吗？
right: 哪位啊？
left: 李总，上午好，我是中国工商银行的客户经理小张，您之前在我们银行申请的贷款已经审批通过了。
right: 哦，真的吗？那太好了，我最近确实需要资金周转。
left: 是的，李总，我们这边可以为您提供无抵押、低利率的贷款服务，只需您点击链接下载我们的官方APP，填写相关信息即可快速放款。
right: 那太好了，我这就去下载。
left: 非常好，李总，下载后请在APP内输入邀请码123456，这样可以享受更加优惠的利率。
right: 好的，我知道了。
left: 李总，为了确保您的账户安全，我们还需要您提供一个验证码，这个验证码会发送到您预留的手机号上，请您查收并告知我。
right: 好的，我收到了，验证码是8899。",Factual Authenticity / Truthfulness,咨询客服,TRUE,银行诈骗
"left: 喂，你好，这里是汇通银行信用卡中心，你最近的信用卡使用情况非常好，我们有一个特别的优惠活动想推荐给你。
right: 哦，是吗，什么活动？
left: 是这样的，我们有一个限时的优惠，只要你今天点击我们提供的链接，就可以享受一次免费的信用卡升级服务，还能获得额外的积分奖励。
right: 听起来不错，怎么点击链接呢？
left: 非常简单，只要你告诉我你的信用卡号，我这边立刻发送链接到你的手机上，你点击链接就可以完成操作了。
right: 好的，那我的信用卡号是1234567890123456。
left: 已经记录下来了，稍等片刻，你会收到一条来自汇通银行的短信，里面有一个链接，你点击进去就可以完成升级了。
right: 好的，我等短信。
left: 另外，我们还有一个投资理财计划，最近的收益非常不错，如果你感兴趣，可以加我的微信，我详细介绍给你。
right: 加微信也行，怎么加？
left: 你添加微信号huitongbank888，添加时备注一下你的信用卡号，方便我快速找到你的信息。",Personalization,咨询客服,TRUE,钓鱼诈骗
"left: 喂，你好，我是小李，这边是深圳银行的客服专员，你最近有资金周转的需要吗？
right: 你好，我最近确实有点需要，你能帮我解决吗？
left: 当然可以，我们这里有一款无抵押贷款，只要你提供一些基本信息，就能快速获得一笔资金，非常方便。
right: 那听起来不错，需要我做什么呢？
left: 你只需要下载我们银行的官方APP，填写一些资料，通过审核后就能立刻放款。
right: 好的，我这就去下载。
left: 太好了，下载后记得用这个邀请码：ABCD1234，这样可以享受更快的审核速度。
right: 明白了，谢谢你的帮助。
left: 不客气，如果有任何问题可以随时联系我，祝你一切顺利。
right: 好的，谢谢，再见。",Clarity,咨询客服,TRUE,银行诈骗
"left: 喂，你好，这里是阳光投资咨询有限公司，我是你的理财顾问李经理。
right: 你好，李经理。
left: 最近我们发现你有笔闲置资金，想不想了解一下我们公司的高收益投资项目？
right: 高收益？听起来不错，但我对投资这方面的了解不多。
left: 没问题，我们公司有专业的团队帮你打理，只要你加入，保证你稳赚不赔。
right: 那我要怎么做呢？
left: 很简单，你只需要下载我们的官方APP，注册账户，然后按照指引操作就可以开始投资了。
right: 下载APP？在哪里下载？
left: 你可以直接点击这个链接，我们会发短信给你，里面有一个下载链接，非常安全的。
right: 好的，我试试看。谢谢你，李经理。",Clarity,咨询客服,TRUE,投资诈骗
"left: 喂喂，你好，老板。
right: 嗯，你好。
left: 我是来自宏图银行的李经理，我们注意到您的公司最近有一笔较大的资金需求，想了解一下我们的低息贷款服务。
right: 哦，这个我不太感兴趣。
left: 您先别急着拒绝，这可是个不错的机会。只需要您提供一些基本信息，我们就可以为您快速审批。
right: 那要怎么操作呢？
left: 非常简单，您只需要点击这个链接，填写相应的信息就可以了。
right: 链接？我怎么没看到？
left: 您可以通过我们的客服热线，输入您的手机号，我们会将链接发送到您的手机上。
right: 好的，那我试试吧。
left: 太好了，您真是个明智的人。这是我们的客服热线，10086，请您尽快联系。",Relevance,咨询客服,TRUE,银行诈骗
"left: 喂，你好，这边是速贷通财务咨询有限公司，可以为您提供便捷的贷款服务，您最近有没有资金需求呢？
right: 你好，我是小张，最近确实有点资金周转的问题。
left: 小张，您太幸运了，我们现在正好有一个特别优惠的活动，贷款额度高，利率低，放款快，只需要您提供一些基本信息，就可以快速获得贷款资格。
right: 听起来不错，但我怎么知道你们是否正规呢？
left: 您可以通过我们的官方网站进行查询，也可以加我的微信，我给您发送公司的一些证明材料。
right: 好吧，加个微信吧，不过我需要看一下你们的资质再做决定。
left: 好的，您加我微信后，我会立刻给您发送相关资料。另外，为了加速贷款流程，您需要先支付一笔小额的手续费，这个费用会在贷款成功后退还给您。
right: 手续费是多少呢？
left: 只需要一千元，您可以通过微信转账给我，这样我们就可以立即为您办理贷款手续了。
right: 好吧，我先转账，你尽快把资料发给我。",Personalization,咨询客服,TRUE,客服诈骗
